cliente_id,data_acionamento,canal,contato_efetivo,promessa_pagamento
4192,2026-01-10 21:49:12.868378,Telefone,1,0
9288,2026-02-12 21:49:12.867673,WhatsApp,0,0
5172,2026-02-13 21:49:12.867671,WhatsApp,0,0
4560,2025-12-23 21:49:12.868410,Telefone,0,0
5381,2026-01-31 21:49:12.868333,Telefone,1,1
9019,2026-03-02 21:49:12.866965,WhatsApp,1,0
1817,2026-02-25 21:49:12.867628,Telefone,1,1
2062,2026-01-25 21:49:12.868345,Telefone,1,0
717,2026-03-01 21:49:12.867589,Telefone,1,1
564,2026-01-04 21:49:12.868389,Telefone,1,0
2329,2026-01-25 21:49:12.868345,Telefone,0,0
9426,2026-01-14 21:49:12.868369,Telefone,0,0
1317,2025-12-06 21:49:12.868441,WhatsApp,1,0
2758,2026-01-18 21:49:12.868359,Telefone,0,0
9625,2026-01-18 21:49:12.868359,Telefone,1,1
1428,2026-02-04 21:49:12.867692,Telefone,1,1
5689,2026-01-25 21:49:12.868345,WhatsApp,1,0
7349,2025-12-05 21:49:12.868443,WhatsApp,0,0
2385,2026-02-01 21:49:12.867714,WhatsApp,1,0
8416,2025-12-05 21:49:12.868443,Telefone,1,1
8509,2025-12-28 21:49:12.868398,WhatsApp,1,0
8001,2026-02-16 21:49:12.867663,WhatsApp,1,1
293,2026-02-07 21:49:12.867684,Telefone,1,0
1535,2026-02-20 21:49:12.867645,Telefone,1,1
9744,2026-01-12 21:49:12.868373,Telefone,1,0
1392,2026-02-01 21:49:12.867714,Telefone,1,0
1021,2026-02-13 21:49:12.867671,WhatsApp,0,0
6148,2026-01-29 21:49:12.868339,WhatsApp,1,1
620,2026-02-28 21:49:12.867612,Telefone,0,0
9489,2025-12-27 21:49:12.868402,Telefone,1,0
5098,2026-02-20 21:49:12.867645,WhatsApp,0,0
3754,2025-12-08 21:49:12.868439,Telefone,0,0
2658,2026-02-08 21:49:12.867682,WhatsApp,1,1
9873,2026-01-06 21:49:12.868386,Telefone,1,0
8869,2025-12-28 21:49:12.868398,WhatsApp,1,0
5378,2026-01-10 21:49:12.868378,Telefone,1,0
7800,2026-02-24 21:49:12.867630,WhatsApp,0,0
5514,2025-12-12 21:49:12.868434,WhatsApp,0,0
783,2026-01-27 21:49:12.868343,Telefone,0,0
8506,2026-02-15 21:49:12.867665,Telefone,0,0
6574,2026-01-11 21:49:12.868375,Telefone,1,1
1717,2026-01-09 21:49:12.868380,Telefone,0,0
8446,2025-12-26 21:49:12.868403,WhatsApp,0,0
2872,2025-12-17 21:49:12.868424,Telefone,0,0
1699,2026-01-10 21:49:12.868378,Telefone,1,1
8356,2025-12-07 21:49:12.868440,Telefone,1,0
8165,2025-12-09 21:49:12.868438,Telefone,0,0
3402,2025-12-22 21:49:12.868413,Telefone,0,0
6649,2026-01-07 21:49:12.868385,Telefone,1,0
8541,2026-01-25 21:49:12.868345,Telefone,1,0
930,2026-02-24 21:49:12.867630,WhatsApp,1,1
4632,2026-02-08 21:49:12.867682,Telefone,1,0
2229,2026-03-02 21:49:12.866965,WhatsApp,1,1
6683,2026-02-19 21:49:12.867653,WhatsApp,0,0
5577,2026-02-16 21:49:12.867663,Telefone,0,0
7242,2026-01-04 21:49:12.868389,Telefone,1,0
9871,2026-02-04 21:49:12.867692,Telefone,1,0
1027,2025-12-13 21:49:12.868433,Telefone,1,0
6940,2025-12-14 21:49:12.868431,Telefone,1,0
7591,2026-01-13 21:49:12.868371,WhatsApp,0,0
4638,2025-12-30 21:49:12.868396,Telefone,1,0
9785,2026-01-11 21:49:12.868375,Telefone,1,1
791,2026-02-07 21:49:12.867684,Telefone,1,0
9630,2026-01-05 21:49:12.868388,WhatsApp,0,0
8592,2026-01-17 21:49:12.868362,Telefone,1,0
2468,2026-01-12 21:49:12.868373,Telefone,1,1
9502,2026-01-29 21:49:12.868339,WhatsApp,1,0
5477,2025-12-15 21:49:12.868430,Telefone,0,0
1104,2025-12-18 21:49:12.868422,Telefone,0,0
4864,2026-02-05 21:49:12.867689,Telefone,1,0
860,2025-12-17 21:49:12.868424,Telefone,1,0
6548,2026-01-25 21:49:12.868345,Telefone,1,0
1486,2025-12-13 21:49:12.868433,Telefone,0,0
5229,2026-02-19 21:49:12.867653,Telefone,1,0
5925,2026-01-15 21:49:12.868366,WhatsApp,1,0
8659,2026-02-02 21:49:12.867696,WhatsApp,1,0
3281,2025-12-27 21:49:12.868402,Telefone,0,0
4286,2026-02-25 21:49:12.867628,Telefone,1,1
7105,2026-02-21 21:49:12.867640,WhatsApp,1,1
5725,2026-03-01 21:49:12.867589,WhatsApp,0,0
9688,2025-12-11 21:49:12.868435,Telefone,0,0
2131,2026-01-13 21:49:12.868371,Telefone,1,1
6858,2026-02-15 21:49:12.867665,WhatsApp,0,0
9508,2025-12-23 21:49:12.868410,WhatsApp,1,0
1184,2025-12-14 21:49:12.868431,Telefone,1,0
5427,2026-02-17 21:49:12.867660,WhatsApp,1,0
5492,2025-12-30 21:49:12.868396,WhatsApp,0,0
6587,2026-02-28 21:49:12.867612,WhatsApp,1,0
767,2026-01-21 21:49:12.868352,WhatsApp,1,1
6935,2026-02-23 21:49:12.867633,Telefone,1,1
5776,2026-01-16 21:49:12.868364,Telefone,0,0
3650,2026-01-25 21:49:12.868345,Telefone,0,0
7016,2025-12-10 21:49:12.868437,Telefone,0,0
3910,2025-12-27 21:49:12.868402,Telefone,0,0
6858,2026-01-25 21:49:12.868345,WhatsApp,1,0
5090,2026-01-25 21:49:12.868345,Telefone,0,0
7870,2026-02-28 21:49:12.867612,WhatsApp,0,0
6558,2026-01-02 21:49:12.868392,Telefone,0,0
420,2026-01-25 21:49:12.868345,WhatsApp,0,0
262,2026-01-29 21:49:12.868339,Telefone,1,0
903,2025-12-07 21:49:12.868440,Telefone,0,0
7227,2025-12-28 21:49:12.868398,Telefone,0,0
915,2026-01-17 21:49:12.868362,Telefone,0,0
50,2026-01-14 21:49:12.868369,WhatsApp,1,1
7922,2025-12-29 21:49:12.868397,WhatsApp,1,0
2010,2026-01-02 21:49:12.868392,Telefone,1,0
632,2026-02-12 21:49:12.867673,Telefone,1,1
1574,2026-01-03 21:49:12.868391,Telefone,1,0
7911,2026-01-20 21:49:12.868355,WhatsApp,0,0
7569,2026-02-16 21:49:12.867663,WhatsApp,0,0
8915,2026-01-11 21:49:12.868375,Telefone,1,0
2311,2025-12-11 21:49:12.868435,WhatsApp,0,0
8401,2025-12-13 21:49:12.868433,Telefone,1,1
889,2026-01-27 21:49:12.868343,WhatsApp,0,0
6451,2026-01-02 21:49:12.868392,Telefone,1,0
8295,2026-02-20 21:49:12.867645,WhatsApp,0,0
7660,2026-02-24 21:49:12.867630,Telefone,1,0
6753,2026-02-01 21:49:12.867714,WhatsApp,0,0
6923,2026-01-16 21:49:12.868364,Telefone,1,1
4448,2026-02-26 21:49:12.867622,Telefone,0,0
2140,2025-12-27 21:49:12.868402,WhatsApp,0,0
8063,2026-01-17 21:49:12.868362,Telefone,0,0
5136,2026-03-02 21:49:12.866965,Telefone,1,0
8030,2026-02-12 21:49:12.867673,WhatsApp,1,0
1977,2026-01-07 21:49:12.868385,Telefone,0,0
1869,2026-01-15 21:49:12.868366,WhatsApp,1,1
2066,2026-02-08 21:49:12.867682,Telefone,0,0
8007,2026-01-24 21:49:12.868347,Telefone,0,0
1916,2026-02-15 21:49:12.867665,WhatsApp,1,1
8369,2026-02-17 21:49:12.867660,Telefone,0,0
3723,2025-12-25 21:49:12.868406,Telefone,0,0
8633,2026-02-25 21:49:12.867628,WhatsApp,1,1
6865,2026-02-27 21:49:12.867618,Telefone,1,1
2579,2025-12-24 21:49:12.868408,Telefone,1,1
5190,2026-01-27 21:49:12.868343,Telefone,1,0
7122,2026-02-05 21:49:12.867689,Telefone,0,0
2869,2026-02-22 21:49:12.867636,Telefone,1,0
8714,2026-01-13 21:49:12.868371,Telefone,0,0
1281,2025-12-24 21:49:12.868408,Telefone,0,0
5377,2026-02-06 21:49:12.867687,Telefone,1,0
6703,2026-01-17 21:49:12.868362,WhatsApp,1,1
3302,2025-12-11 21:49:12.868435,Telefone,1,1
2715,2026-02-01 21:49:12.867714,WhatsApp,1,0
7386,2026-01-02 21:49:12.868392,Telefone,1,0
5002,2026-01-30 21:49:12.868337,Telefone,1,0
6062,2025-12-09 21:49:12.868438,Telefone,1,0
6536,2026-01-31 21:49:12.868333,WhatsApp,0,0
9185,2025-12-09 21:49:12.868438,Telefone,1,1
9150,2026-01-12 21:49:12.868373,Telefone,0,0
9117,2026-01-01 21:49:12.868393,Telefone,1,1
8245,2026-02-14 21:49:12.867668,Telefone,1,0
3042,2026-01-11 21:49:12.868375,WhatsApp,1,0
7643,2026-02-16 21:49:12.867663,Telefone,1,1
6131,2026-02-19 21:49:12.867653,Telefone,1,0
1585,2026-02-20 21:49:12.867645,Telefone,0,0
7792,2025-12-21 21:49:12.868415,WhatsApp,1,1
3269,2025-12-26 21:49:12.868403,Telefone,1,0
8874,2026-02-06 21:49:12.867687,Telefone,1,1
8822,2026-01-24 21:49:12.868347,Telefone,1,0
3147,2025-12-12 21:49:12.868434,WhatsApp,0,0
1857,2026-01-13 21:49:12.868371,Telefone,0,0
4301,2026-02-09 21:49:12.867679,Telefone,1,0
5716,2025-12-26 21:49:12.868403,WhatsApp,0,0
2594,2026-02-07 21:49:12.867684,Telefone,1,1
5473,2025-12-09 21:49:12.868438,Telefone,1,1
2574,2025-12-31 21:49:12.868395,WhatsApp,1,1
9548,2026-02-16 21:49:12.867663,Telefone,0,0
2817,2026-01-17 21:49:12.868362,Telefone,0,0
776,2026-01-21 21:49:12.868352,Telefone,1,0
4498,2026-02-25 21:49:12.867628,WhatsApp,0,0
4736,2026-01-12 21:49:12.868373,Telefone,1,0
735,2026-01-20 21:49:12.868355,WhatsApp,1,1
2115,2025-12-27 21:49:12.868402,Telefone,0,0
1174,2025-12-15 21:49:12.868430,Telefone,1,0
9429,2026-01-02 21:49:12.868392,WhatsApp,1,0
9765,2026-02-23 21:49:12.867633,WhatsApp,0,0
9717,2025-12-11 21:49:12.868435,Telefone,0,0
6947,2026-02-22 21:49:12.867636,WhatsApp,1,0
9599,2026-01-05 21:49:12.868388,Telefone,0,0
5668,2025-12-19 21:49:12.868419,WhatsApp,0,0
1242,2026-02-04 21:49:12.867692,WhatsApp,0,0
3841,2026-01-22 21:49:12.868350,Telefone,1,0
5296,2025-12-19 21:49:12.868419,Telefone,0,0
5850,2025-12-10 21:49:12.868437,WhatsApp,1,0
2536,2026-02-03 21:49:12.867694,WhatsApp,0,0
9186,2025-12-16 21:49:12.868426,Telefone,1,0
8539,2025-12-04 21:49:12.868444,WhatsApp,1,1
4590,2026-02-06 21:49:12.867687,WhatsApp,0,0
9703,2026-02-21 21:49:12.867640,Telefone,1,1
6221,2026-01-31 21:49:12.868333,WhatsApp,1,1
1959,2026-02-26 21:49:12.867622,Telefone,0,0
9168,2025-12-15 21:49:12.868430,WhatsApp,0,0
2051,2025-12-14 21:49:12.868431,Telefone,1,1
2586,2026-02-03 21:49:12.867694,Telefone,0,0
7621,2025-12-20 21:49:12.868417,Telefone,1,1
3,2025-12-21 21:49:12.868415,Telefone,1,1
5944,2026-02-18 21:49:12.867658,Telefone,1,1
2844,2025-12-22 21:49:12.868413,Telefone,0,0
2287,2025-12-25 21:49:12.868406,WhatsApp,0,0
1268,2026-02-10 21:49:12.867677,WhatsApp,0,0
2475,2026-02-14 21:49:12.867668,WhatsApp,0,0
8734,2026-01-09 21:49:12.868380,Telefone,1,1
1426,2026-03-01 21:49:12.867589,Telefone,0,0
5637,2026-01-29 21:49:12.868339,Telefone,1,1
731,2026-01-28 21:49:12.868341,Telefone,1,1
8334,2026-02-23 21:49:12.867633,WhatsApp,0,0
2814,2025-12-20 21:49:12.868417,Telefone,1,0
5193,2026-01-12 21:49:12.868373,WhatsApp,0,0
964,2026-03-02 21:49:12.866965,WhatsApp,1,0
8885,2026-01-17 21:49:12.868362,Telefone,0,0
7897,2026-01-30 21:49:12.868337,Telefone,1,1
2463,2025-12-31 21:49:12.868395,WhatsApp,0,0
3387,2025-12-25 21:49:12.868406,WhatsApp,1,0
6880,2026-01-26 21:49:12.868344,Telefone,1,0
2498,2026-02-16 21:49:12.867663,Telefone,1,0
2804,2025-12-15 21:49:12.868430,Telefone,1,1
1218,2026-01-13 21:49:12.868371,Telefone,0,0
526,2026-02-13 21:49:12.867671,Telefone,1,0
7567,2026-02-20 21:49:12.867645,WhatsApp,0,0
281,2025-12-16 21:49:12.868426,Telefone,1,0
5578,2025-12-13 21:49:12.868433,Telefone,0,0
3420,2026-02-16 21:49:12.867663,WhatsApp,0,0
3824,2025-12-18 21:49:12.868422,WhatsApp,0,0
1722,2026-02-20 21:49:12.867645,Telefone,0,0
6522,2026-01-07 21:49:12.868385,Telefone,1,1
1784,2026-01-03 21:49:12.868391,WhatsApp,0,0
8693,2025-12-25 21:49:12.868406,Telefone,0,0
84,2025-12-03 21:49:12.868445,Telefone,1,0
5162,2025-12-30 21:49:12.868396,WhatsApp,1,1
8226,2026-01-05 21:49:12.868388,Telefone,0,0
9390,2026-02-05 21:49:12.867689,Telefone,1,1
3800,2026-02-16 21:49:12.867663,WhatsApp,1,0
3445,2025-12-16 21:49:12.868426,Telefone,1,0
6967,2025-12-07 21:49:12.868440,Telefone,1,0
4053,2025-12-08 21:49:12.868439,WhatsApp,0,0
4056,2026-02-20 21:49:12.867645,Telefone,1,0
5253,2026-01-04 21:49:12.868389,Telefone,1,0
3033,2025-12-27 21:49:12.868402,Telefone,1,1
5163,2025-12-18 21:49:12.868422,Telefone,1,1
4200,2025-12-03 21:49:12.868445,Telefone,1,0
3758,2026-01-21 21:49:12.868352,WhatsApp,1,1
6305,2026-02-16 21:49:12.867663,Telefone,0,0
9029,2025-12-16 21:49:12.868426,Telefone,1,0
3855,2025-12-14 21:49:12.868431,WhatsApp,0,0
9770,2026-01-06 21:49:12.868386,Telefone,1,1
7055,2026-01-11 21:49:12.868375,Telefone,1,0
6081,2026-01-12 21:49:12.868373,WhatsApp,0,0
6847,2026-02-12 21:49:12.867673,Telefone,0,0
3128,2026-01-18 21:49:12.868359,Telefone,0,0
6946,2025-12-18 21:49:12.868422,Telefone,1,0
5314,2025-12-17 21:49:12.868424,Telefone,0,0
7633,2025-12-06 21:49:12.868441,Telefone,0,0
1910,2026-03-02 21:49:12.866965,Telefone,0,0
8261,2026-01-23 21:49:12.868348,Telefone,1,1
9870,2026-02-08 21:49:12.867682,WhatsApp,1,1
1228,2025-12-04 21:49:12.868444,WhatsApp,1,0
8004,2026-01-18 21:49:12.868359,Telefone,1,0
3259,2026-02-10 21:49:12.867677,Telefone,0,0
4298,2026-02-03 21:49:12.867694,Telefone,1,0
423,2026-02-20 21:49:12.867645,Telefone,0,0
7326,2026-02-07 21:49:12.867684,WhatsApp,0,0
9519,2026-02-19 21:49:12.867653,Telefone,1,1
1150,2026-01-02 21:49:12.868392,Telefone,0,0
4013,2025-12-26 21:49:12.868403,WhatsApp,1,0
7150,2026-01-29 21:49:12.868339,WhatsApp,1,0
8505,2025-12-16 21:49:12.868426,WhatsApp,1,0
7044,2025-12-27 21:49:12.868402,Telefone,0,0
7055,2026-01-20 21:49:12.868355,Telefone,0,0
621,2026-01-18 21:49:12.868359,Telefone,1,0
594,2026-01-05 21:49:12.868388,Telefone,0,0
4540,2026-02-15 21:49:12.867665,Telefone,0,0
612,2025-12-09 21:49:12.868438,WhatsApp,0,0
8819,2025-12-06 21:49:12.868441,WhatsApp,1,0
9619,2025-12-31 21:49:12.868395,Telefone,0,0
7887,2026-02-21 21:49:12.867640,WhatsApp,0,0
7724,2025-12-30 21:49:12.868396,Telefone,1,0
502,2026-02-08 21:49:12.867682,Telefone,0,0
9366,2025-12-12 21:49:12.868434,Telefone,1,1
1928,2026-01-12 21:49:12.868373,Telefone,0,0
9541,2025-12-21 21:49:12.868415,WhatsApp,1,1
3708,2026-02-27 21:49:12.867618,WhatsApp,1,0
3361,2025-12-21 21:49:12.868415,Telefone,1,0
8076,2026-02-08 21:49:12.867682,Telefone,0,0
7887,2026-01-28 21:49:12.868341,WhatsApp,0,0
2876,2026-01-08 21:49:12.868383,WhatsApp,1,0
1578,2026-02-17 21:49:12.867660,WhatsApp,0,0
4298,2025-12-08 21:49:12.868439,Telefone,1,0
6716,2026-02-27 21:49:12.867618,Telefone,1,0
3434,2025-12-03 21:49:12.868445,WhatsApp,1,1
2425,2025-12-11 21:49:12.868435,Telefone,1,1
6209,2026-01-16 21:49:12.868364,Telefone,1,0
534,2026-01-25 21:49:12.868345,Telefone,1,0
7616,2025-12-28 21:49:12.868398,Telefone,1,1
3455,2025-12-31 21:49:12.868395,WhatsApp,0,0
5144,2025-12-26 21:49:12.868403,Telefone,1,1
3873,2026-01-03 21:49:12.868391,Telefone,0,0
6917,2025-12-13 21:49:12.868433,WhatsApp,1,0
1506,2026-01-07 21:49:12.868385,Telefone,1,0
9534,2026-01-26 21:49:12.868344,Telefone,0,0
1759,2026-02-08 21:49:12.867682,Telefone,0,0
1945,2026-01-30 21:49:12.868337,WhatsApp,1,0
5570,2025-12-15 21:49:12.868430,Telefone,1,0
1556,2026-01-14 21:49:12.868369,Telefone,0,0
6776,2026-01-23 21:49:12.868348,WhatsApp,0,0
1603,2026-02-20 21:49:12.867645,Telefone,0,0
9914,2026-01-01 21:49:12.868393,Telefone,1,0
2554,2026-02-28 21:49:12.867612,WhatsApp,1,0
4521,2026-02-16 21:49:12.867663,Telefone,1,0
8768,2026-02-23 21:49:12.867633,WhatsApp,1,0
870,2025-12-03 21:49:12.868445,Telefone,0,0
1326,2025-12-09 21:49:12.868438,Telefone,1,0
6588,2026-01-17 21:49:12.868362,WhatsApp,1,0
2792,2026-01-12 21:49:12.868373,Telefone,0,0
9402,2025-12-27 21:49:12.868402,Telefone,0,0
4248,2026-01-29 21:49:12.868339,Telefone,0,0
6051,2026-01-13 21:49:12.868371,Telefone,1,0
3607,2026-02-14 21:49:12.867668,Telefone,0,0
3964,2026-01-21 21:49:12.868352,Telefone,1,1
5334,2026-02-12 21:49:12.867673,Telefone,0,0
3728,2025-12-17 21:49:12.868424,WhatsApp,1,0
8134,2026-02-20 21:49:12.867645,WhatsApp,1,0
5607,2026-01-02 21:49:12.868392,WhatsApp,1,1
7866,2026-02-10 21:49:12.867677,WhatsApp,1,0
3839,2026-01-18 21:49:12.868359,Telefone,1,1
9535,2026-02-08 21:49:12.867682,Telefone,0,0
9882,2025-12-14 21:49:12.868431,WhatsApp,1,1
9097,2025-12-07 21:49:12.868440,WhatsApp,1,1
4720,2026-02-18 21:49:12.867658,WhatsApp,0,0
536,2026-01-16 21:49:12.868364,WhatsApp,0,0
687,2026-01-09 21:49:12.868380,Telefone,0,0
3773,2026-01-05 21:49:12.868388,Telefone,0,0
6757,2026-01-07 21:49:12.868385,Telefone,1,1
8930,2026-02-20 21:49:12.867645,Telefone,1,0
1181,2025-12-12 21:49:12.868434,Telefone,1,1
2914,2026-02-16 21:49:12.867663,WhatsApp,0,0
788,2026-01-22 21:49:12.868350,Telefone,0,0
773,2026-02-16 21:49:12.867663,WhatsApp,1,0
8428,2026-02-18 21:49:12.867658,Telefone,0,0
4574,2026-02-02 21:49:12.867696,Telefone,0,0
7547,2026-01-25 21:49:12.868345,Telefone,1,0
690,2025-12-26 21:49:12.868403,WhatsApp,1,0
7956,2026-01-03 21:49:12.868391,Telefone,0,0
5589,2026-01-14 21:49:12.868369,WhatsApp,0,0
5268,2026-01-04 21:49:12.868389,Telefone,1,0
8966,2026-01-20 21:49:12.868355,WhatsApp,1,0
8343,2026-02-21 21:49:12.867640,WhatsApp,1,0
9693,2026-02-15 21:49:12.867665,Telefone,0,0
3234,2026-01-13 21:49:12.868371,WhatsApp,0,0
9819,2025-12-11 21:49:12.868435,Telefone,1,1
9658,2026-01-08 21:49:12.868383,WhatsApp,0,0
8318,2025-12-31 21:49:12.868395,Telefone,0,0
4020,2025-12-27 21:49:12.868402,Telefone,1,1
4212,2025-12-04 21:49:12.868444,Telefone,1,1
5987,2025-12-04 21:49:12.868444,WhatsApp,1,0
2588,2026-01-19 21:49:12.868357,Telefone,0,0
3209,2026-01-15 21:49:12.868366,Telefone,1,0
7646,2026-02-12 21:49:12.867673,Telefone,1,0
3473,2026-02-14 21:49:12.867668,Telefone,0,0
5500,2025-12-07 21:49:12.868440,Telefone,1,0
4129,2025-12-11 21:49:12.868435,WhatsApp,1,1
6973,2026-02-05 21:49:12.867689,WhatsApp,0,0
5085,2025-12-14 21:49:12.868431,Telefone,1,1
6949,2026-01-01 21:49:12.868393,Telefone,1,0
2061,2026-02-02 21:49:12.867696,Telefone,1,0
7464,2025-12-31 21:49:12.868395,Telefone,0,0
3326,2025-12-22 21:49:12.868413,Telefone,1,0
4455,2025-12-11 21:49:12.868435,Telefone,0,0
823,2025-12-18 21:49:12.868422,WhatsApp,1,1
2062,2026-02-23 21:49:12.867633,WhatsApp,1,0
8352,2026-01-10 21:49:12.868378,WhatsApp,1,0
907,2026-01-01 21:49:12.868393,WhatsApp,1,1
2787,2026-01-22 21:49:12.868350,Telefone,1,1
9893,2026-02-06 21:49:12.867687,WhatsApp,1,0
6942,2025-12-15 21:49:12.868430,WhatsApp,0,0
4429,2026-02-21 21:49:12.867640,Telefone,1,0
1574,2025-12-13 21:49:12.868433,Telefone,0,0
3251,2026-01-10 21:49:12.868378,Telefone,0,0
1342,2026-02-02 21:49:12.867696,Telefone,1,1
4705,2026-01-04 21:49:12.868389,Telefone,0,0
2078,2026-01-11 21:49:12.868375,Telefone,1,0
4530,2025-12-23 21:49:12.868410,Telefone,0,0
1031,2026-02-23 21:49:12.867633,Telefone,0,0
1831,2026-02-09 21:49:12.867679,Telefone,0,0
5565,2026-01-18 21:49:12.868359,Telefone,0,0
784,2026-01-25 21:49:12.868345,Telefone,1,0
8907,2025-12-30 21:49:12.868396,WhatsApp,1,0
5029,2025-12-06 21:49:12.868441,Telefone,0,0
7477,2026-02-28 21:49:12.867612,Telefone,1,0
8782,2026-01-17 21:49:12.868362,Telefone,0,0
2711,2025-12-03 21:49:12.868445,Telefone,1,0
5498,2026-01-27 21:49:12.868343,Telefone,0,0
8379,2026-01-24 21:49:12.868347,WhatsApp,0,0
7519,2025-12-27 21:49:12.868402,Telefone,0,0
9244,2025-12-09 21:49:12.868438,Telefone,1,1
490,2025-12-11 21:49:12.868435,Telefone,1,0
7166,2026-01-21 21:49:12.868352,WhatsApp,1,0
9560,2025-12-15 21:49:12.868430,WhatsApp,0,0
4787,2026-02-15 21:49:12.867665,Telefone,0,0
1746,2026-01-12 21:49:12.868373,Telefone,0,0
7881,2026-01-26 21:49:12.868344,Telefone,0,0
6259,2026-01-15 21:49:12.868366,Telefone,0,0
4899,2026-01-01 21:49:12.868393,WhatsApp,0,0
9355,2025-12-11 21:49:12.868435,Telefone,0,0
5175,2025-12-22 21:49:12.868413,Telefone,1,1
8786,2026-02-20 21:49:12.867645,Telefone,0,0
2586,2026-02-16 21:49:12.867663,Telefone,1,1
559,2026-01-16 21:49:12.868364,Telefone,0,0
8702,2025-12-17 21:49:12.868424,Telefone,0,0
3569,2025-12-30 21:49:12.868396,Telefone,1,0
3610,2025-12-04 21:49:12.868444,Telefone,0,0
313,2025-12-27 21:49:12.868402,Telefone,1,0
7377,2026-02-20 21:49:12.867645,Telefone,1,1
3192,2026-01-29 21:49:12.868339,WhatsApp,0,0
3663,2026-02-19 21:49:12.867653,Telefone,0,0
1968,2026-02-27 21:49:12.867618,Telefone,1,1
7209,2026-01-11 21:49:12.868375,Telefone,0,0
6133,2025-12-09 21:49:12.868438,WhatsApp,0,0
1792,2025-12-03 21:49:12.868445,Telefone,0,0
8024,2026-02-28 21:49:12.867612,WhatsApp,1,1
4050,2026-01-01 21:49:12.868393,WhatsApp,0,0
1610,2026-01-19 21:49:12.868357,Telefone,1,0
4612,2026-03-01 21:49:12.867589,WhatsApp,0,0
5055,2025-12-21 21:49:12.868415,Telefone,0,0
6095,2025-12-04 21:49:12.868444,WhatsApp,0,0
9738,2026-01-15 21:49:12.868366,WhatsApp,1,0
9827,2025-12-05 21:49:12.868443,WhatsApp,1,0
8224,2026-02-12 21:49:12.867673,Telefone,1,0
2633,2026-03-02 21:49:12.866965,Telefone,0,0
2463,2025-12-27 21:49:12.868402,Telefone,1,0
6377,2026-02-19 21:49:12.867653,WhatsApp,0,0
4495,2026-01-19 21:49:12.868357,Telefone,1,1
7346,2026-01-07 21:49:12.868385,Telefone,1,0
6659,2026-01-21 21:49:12.868352,Telefone,1,0
104,2025-12-30 21:49:12.868396,Telefone,1,0
6179,2025-12-31 21:49:12.868395,WhatsApp,1,1
627,2026-01-05 21:49:12.868388,WhatsApp,0,0
6454,2025-12-03 21:49:12.868445,Telefone,1,1
6906,2026-02-11 21:49:12.867675,Telefone,1,1
9626,2026-02-17 21:49:12.867660,WhatsApp,1,0
3294,2026-01-25 21:49:12.868345,Telefone,0,0
7522,2025-12-21 21:49:12.868415,Telefone,1,1
5923,2025-12-30 21:49:12.868396,WhatsApp,1,0
7906,2026-02-26 21:49:12.867622,Telefone,1,0
6384,2026-01-19 21:49:12.868357,Telefone,1,0
3697,2025-12-09 21:49:12.868438,Telefone,0,0
379,2025-12-22 21:49:12.868413,Telefone,0,0
3216,2026-01-11 21:49:12.868375,Telefone,1,0
4339,2025-12-24 21:49:12.868408,Telefone,1,0
3921,2026-01-21 21:49:12.868352,Telefone,1,0
69,2025-12-06 21:49:12.868441,WhatsApp,1,1
716,2025-12-31 21:49:12.868395,WhatsApp,1,1
2966,2026-02-08 21:49:12.867682,Telefone,1,0
3642,2025-12-06 21:49:12.868441,Telefone,1,0
6951,2026-02-14 21:49:12.867668,Telefone,1,0
1444,2026-01-21 21:49:12.868352,Telefone,1,0
4870,2026-02-12 21:49:12.867673,WhatsApp,1,0
4784,2026-02-02 21:49:12.867696,Telefone,1,0
8262,2026-02-27 21:49:12.867618,WhatsApp,0,0
5687,2025-12-24 21:49:12.868408,Telefone,0,0
9566,2025-12-19 21:49:12.868419,WhatsApp,1,1
6205,2026-02-17 21:49:12.867660,Telefone,0,0
3326,2026-01-25 21:49:12.868345,WhatsApp,1,0
2387,2026-01-20 21:49:12.868355,Telefone,1,0
7006,2026-01-06 21:49:12.868386,WhatsApp,1,1
6105,2026-02-27 21:49:12.867618,WhatsApp,0,0
3978,2026-02-25 21:49:12.867628,Telefone,1,0
2352,2026-02-20 21:49:12.867645,WhatsApp,1,0
2667,2025-12-06 21:49:12.868441,Telefone,1,0
7320,2026-02-11 21:49:12.867675,WhatsApp,1,0
5496,2025-12-11 21:49:12.868435,Telefone,0,0
6428,2026-02-17 21:49:12.867660,Telefone,1,0
282,2026-03-02 21:49:12.866965,Telefone,1,0
8854,2025-12-30 21:49:12.868396,Telefone,0,0
8672,2025-12-06 21:49:12.868441,WhatsApp,0,0
6763,2026-02-17 21:49:12.867660,Telefone,0,0
7076,2025-12-22 21:49:12.868413,WhatsApp,1,1
5326,2026-01-13 21:49:12.868371,WhatsApp,1,1
8741,2026-02-25 21:49:12.867628,Telefone,0,0
8835,2026-01-14 21:49:12.868369,WhatsApp,1,0
9180,2026-01-01 21:49:12.868393,Telefone,0,0
7232,2026-02-08 21:49:12.867682,WhatsApp,0,0
364,2026-01-22 21:49:12.868350,Telefone,0,0
7386,2025-12-16 21:49:12.868426,WhatsApp,1,0
3688,2026-01-05 21:49:12.868388,WhatsApp,1,0
6551,2026-02-09 21:49:12.867679,Telefone,1,0
4066,2026-02-13 21:49:12.867671,WhatsApp,1,1
5178,2026-01-29 21:49:12.868339,Telefone,0,0
3980,2025-12-18 21:49:12.868422,Telefone,1,0
