cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador
6353,Crédito Pessoal,5038.23,135,90+,521,Bruno
6354,Cartão de Crédito,2742.37,20,0-30,818,Fernanda
6355,Empréstimo Consignado,11604.77,86,61-90,628,Gustavo
6356,Empréstimo Consignado,8742.04,1,0-30,817,Carlos
6357,Cartão de Crédito,434.74,82,61-90,589,Eduardo
6358,Cartão de Crédito,2340.71,97,90+,366,Carlos
6359,Empréstimo Consignado,12707.31,47,31-60,530,Helena
6360,Cartão de Crédito,3413.67,15,0-30,849,Daniela
6361,Crédito Pessoal,6581.26,17,0-30,653,Ana
6362,Cartão de Crédito,3443.47,167,90+,309,Daniela
6363,Crédito Pessoal,6648.05,152,90+,465,Daniela
6364,Cartão de Crédito,3427.96,23,0-30,884,Bruno
6365,Cartão de Crédito,1606.0,127,90+,452,Eduardo
6366,Cartão de Crédito,2452.11,1,0-30,631,Daniela
6367,Crédito Pessoal,5295.11,29,0-30,616,Eduardo
6368,Crédito Pessoal,5108.09,9,0-30,745,Helena
6369,Cartão de Crédito,2038.35,51,31-60,574,Carlos
6370,Empréstimo Consignado,8438.96,14,0-30,723,Ana
6371,Cartão de Crédito,1139.81,18,0-30,651,Gustavo
6372,Crédito Pessoal,5906.33,62,61-90,547,Ana
6373,Empréstimo Consignado,5978.64,7,0-30,789,Carlos
6374,Empréstimo Consignado,1471.88,14,0-30,740,Bruno
6375,Crédito Pessoal,5033.03,146,90+,387,Carlos
6376,Crédito Pessoal,8096.23,53,31-60,670,Helena
6377,Cartão de Crédito,979.31,90,61-90,483,Fernanda
6378,Empréstimo Consignado,7270.87,10,0-30,842,Carlos
6379,Empréstimo Consignado,3133.67,79,61-90,505,Fernanda
6380,Empréstimo Consignado,8771.16,37,31-60,591,Bruno
6381,Cartão de Crédito,3196.83,90,61-90,498,Helena
6382,Cartão de Crédito,1852.61,27,0-30,620,Gustavo
6383,Crédito Pessoal,4152.77,27,0-30,605,Bruno
6384,Crédito Pessoal,4702.64,90,61-90,598,Daniela
6385,Cartão de Crédito,3491.53,15,0-30,820,Eduardo
6386,Cartão de Crédito,1381.46,55,31-60,552,Ana
6387,Cartão de Crédito,2136.9,7,0-30,686,Bruno
6388,Cartão de Crédito,3756.57,7,0-30,779,Fernanda
6389,Crédito Pessoal,3545.29,17,0-30,845,Bruno
6390,Cartão de Crédito,2184.4,19,0-30,773,Daniela
6391,Crédito Pessoal,5360.26,58,31-60,734,Daniela
6392,Crédito Pessoal,9654.34,37,31-60,612,Gustavo
6393,Cartão de Crédito,1606.1,23,0-30,670,Eduardo
6394,Cartão de Crédito,3104.29,12,0-30,757,Bruno
6395,Empréstimo Consignado,4436.62,71,61-90,442,Bruno
6396,Crédito Pessoal,2984.9,114,90+,536,Helena
6397,Cartão de Crédito,2089.25,38,31-60,686,Daniela
6398,Crédito Pessoal,5929.69,9,0-30,842,Carlos
6399,Crédito Pessoal,3900.52,28,0-30,765,Eduardo
6400,Empréstimo Consignado,8398.74,28,0-30,633,Bruno
6401,Cartão de Crédito,1926.0,21,0-30,854,Helena
6402,Empréstimo Consignado,8244.46,15,0-30,819,Ana
6403,Crédito Pessoal,2404.6,41,31-60,531,Gustavo
6404,Empréstimo Consignado,4181.48,57,31-60,643,Ana
6405,Crédito Pessoal,3972.93,146,90+,466,Fernanda
6406,Empréstimo Consignado,9833.25,22,0-30,856,Daniela
6407,Crédito Pessoal,5387.59,35,31-60,725,Fernanda
6408,Crédito Pessoal,3451.25,27,0-30,832,Ana
6409,Cartão de Crédito,1594.74,9,0-30,814,Daniela
6410,Empréstimo Consignado,11101.43,23,0-30,841,Gustavo
6411,Crédito Pessoal,7726.49,8,0-30,844,Gustavo
6412,Crédito Pessoal,6015.45,50,31-60,519,Helena
6413,Empréstimo Consignado,9066.63,82,61-90,609,Carlos
6414,Crédito Pessoal,724.4,43,31-60,709,Gustavo
6415,Crédito Pessoal,6187.28,96,90+,469,Daniela
6416,Crédito Pessoal,8176.83,3,0-30,671,Bruno
6417,Crédito Pessoal,7144.43,61,61-90,561,Ana
6418,Empréstimo Consignado,11054.17,64,61-90,577,Bruno
6419,Cartão de Crédito,1175.74,47,31-60,510,Ana
6420,Cartão de Crédito,1936.55,65,61-90,506,Ana
6421,Empréstimo Consignado,7565.48,157,90+,542,Daniela
6422,Cartão de Crédito,1930.68,19,0-30,898,Gustavo
6423,Crédito Pessoal,2680.25,34,31-60,509,Gustavo
6424,Crédito Pessoal,5838.23,41,31-60,507,Eduardo
6425,Crédito Pessoal,6993.48,86,61-90,638,Ana
6426,Crédito Pessoal,2207.2,2,0-30,874,Helena
6427,Empréstimo Consignado,11113.75,21,0-30,792,Ana
6428,Cartão de Crédito,2678.6,8,0-30,858,Fernanda
6429,Crédito Pessoal,8246.07,3,0-30,652,Eduardo
6430,Cartão de Crédito,3135.86,42,31-60,543,Bruno
6431,Cartão de Crédito,2603.92,58,31-60,595,Helena
6432,Empréstimo Consignado,8413.19,138,90+,347,Ana
6433,Empréstimo Consignado,8006.39,15,0-30,691,Gustavo
6434,Cartão de Crédito,3954.86,40,31-60,655,Daniela
6435,Cartão de Crédito,2989.64,49,31-60,643,Eduardo
6436,Cartão de Crédito,2205.61,44,31-60,732,Eduardo
6437,Cartão de Crédito,2955.42,33,31-60,745,Fernanda
6438,Crédito Pessoal,5932.17,126,90+,350,Ana
6439,Crédito Pessoal,4154.36,59,31-60,660,Bruno
6440,Cartão de Crédito,1843.88,47,31-60,652,Bruno
6441,Crédito Pessoal,7363.91,72,61-90,417,Gustavo
6442,Crédito Pessoal,4475.21,83,61-90,525,Carlos
6443,Cartão de Crédito,2245.16,66,61-90,553,Carlos
6444,Crédito Pessoal,6163.64,21,0-30,605,Daniela
6445,Cartão de Crédito,2085.78,14,0-30,687,Gustavo
6446,Cartão de Crédito,2682.91,53,31-60,512,Fernanda
6447,Empréstimo Consignado,6859.27,20,0-30,664,Ana
6448,Cartão de Crédito,436.58,42,31-60,665,Bruno
6449,Crédito Pessoal,5772.7,14,0-30,663,Carlos
6450,Cartão de Crédito,2709.46,145,90+,313,Ana
6451,Empréstimo Consignado,9061.48,77,61-90,544,Fernanda
6452,Empréstimo Consignado,1773.35,74,61-90,520,Ana
6453,Crédito Pessoal,2298.65,21,0-30,868,Bruno
6454,Crédito Pessoal,7325.04,41,31-60,572,Ana
6455,Empréstimo Consignado,8221.71,40,31-60,633,Eduardo
6456,Crédito Pessoal,1212.99,39,31-60,505,Carlos
6457,Cartão de Crédito,2567.67,34,31-60,620,Daniela
6458,Crédito Pessoal,1860.41,22,0-30,731,Carlos
6459,Crédito Pessoal,3853.41,28,0-30,889,Ana
6460,Crédito Pessoal,5507.16,178,90+,493,Eduardo
6461,Crédito Pessoal,5510.05,155,90+,490,Carlos
6462,Cartão de Crédito,3305.48,112,90+,488,Bruno
6463,Empréstimo Consignado,9395.82,151,90+,508,Eduardo
6464,Crédito Pessoal,6056.55,53,31-60,541,Fernanda
6465,Empréstimo Consignado,6855.59,48,31-60,577,Carlos
6466,Crédito Pessoal,3299.2,35,31-60,563,Helena
6467,Cartão de Crédito,2539.14,54,31-60,742,Helena
6468,Crédito Pessoal,7040.19,124,90+,444,Ana
6469,Empréstimo Consignado,10478.2,123,90+,488,Bruno
6470,Cartão de Crédito,2339.11,167,90+,417,Gustavo
6471,Cartão de Crédito,2452.29,71,61-90,429,Ana
6472,Empréstimo Consignado,5292.86,50,31-60,670,Helena
6473,Cartão de Crédito,3420.41,74,61-90,492,Helena
6474,Empréstimo Consignado,12845.36,7,0-30,862,Fernanda
6475,Cartão de Crédito,2851.46,40,31-60,700,Ana
6476,Empréstimo Consignado,3092.94,164,90+,473,Fernanda
6477,Cartão de Crédito,3038.72,39,31-60,522,Bruno
6478,Crédito Pessoal,8309.06,37,31-60,535,Eduardo
6479,Cartão de Crédito,1605.2,89,61-90,541,Carlos
6480,Crédito Pessoal,6691.69,90,61-90,547,Helena
6481,Cartão de Crédito,2349.59,57,31-60,683,Eduardo
6482,Cartão de Crédito,3495.08,15,0-30,715,Helena
6483,Cartão de Crédito,1573.78,157,90+,380,Gustavo
6484,Crédito Pessoal,4132.67,58,31-60,659,Helena
6485,Crédito Pessoal,1864.16,90,61-90,424,Helena
6486,Cartão de Crédito,2771.63,29,0-30,714,Fernanda
6487,Empréstimo Consignado,9659.31,54,31-60,593,Bruno
6488,Crédito Pessoal,5687.94,22,0-30,784,Fernanda
6489,Crédito Pessoal,3968.56,22,0-30,882,Carlos
6490,Cartão de Crédito,2148.47,22,0-30,754,Bruno
6491,Cartão de Crédito,2238.24,126,90+,473,Daniela
6492,Crédito Pessoal,6770.63,66,61-90,494,Daniela
6493,Crédito Pessoal,2094.72,62,61-90,572,Helena
6494,Crédito Pessoal,4318.88,59,31-60,653,Eduardo
6495,Empréstimo Consignado,3583.02,8,0-30,613,Helena
6496,Crédito Pessoal,4181.53,27,0-30,727,Bruno
6497,Crédito Pessoal,4971.55,24,0-30,691,Gustavo
6498,Crédito Pessoal,9200.92,23,0-30,870,Carlos
6499,Crédito Pessoal,3664.58,84,61-90,621,Helena
6500,Cartão de Crédito,3321.66,76,61-90,616,Helena
6501,Crédito Pessoal,1579.31,56,31-60,550,Eduardo
6502,Crédito Pessoal,5079.59,67,61-90,453,Daniela
6503,Cartão de Crédito,2530.1,25,0-30,707,Daniela
6504,Crédito Pessoal,6490.48,68,61-90,474,Daniela
6505,Crédito Pessoal,3907.59,167,90+,327,Eduardo
6506,Empréstimo Consignado,5645.29,128,90+,482,Carlos
6507,Cartão de Crédito,835.92,33,31-60,696,Daniela
6508,Empréstimo Consignado,8993.14,48,31-60,719,Gustavo
6509,Empréstimo Consignado,6073.82,6,0-30,799,Eduardo
6510,Cartão de Crédito,3320.35,42,31-60,653,Eduardo
6511,Crédito Pessoal,6023.55,66,61-90,527,Helena
6512,Cartão de Crédito,3448.4,12,0-30,669,Ana
6513,Empréstimo Consignado,5379.4,143,90+,459,Ana
6514,Cartão de Crédito,2663.62,16,0-30,702,Gustavo
6515,Cartão de Crédito,2651.96,35,31-60,731,Fernanda
6516,Crédito Pessoal,4007.77,124,90+,535,Carlos
6517,Empréstimo Consignado,11691.1,59,31-60,688,Daniela
6518,Cartão de Crédito,3125.07,45,31-60,661,Ana
6519,Empréstimo Consignado,14092.22,28,0-30,708,Helena
6520,Crédito Pessoal,6389.31,33,31-60,580,Carlos
6521,Crédito Pessoal,8737.77,26,0-30,854,Ana
6522,Crédito Pessoal,8692.27,20,0-30,792,Helena
6523,Cartão de Crédito,2106.76,4,0-30,670,Helena
6524,Crédito Pessoal,2060.91,26,0-30,868,Gustavo
6525,Crédito Pessoal,8373.17,61,61-90,477,Daniela
6526,Empréstimo Consignado,10081.47,23,0-30,808,Eduardo
6527,Crédito Pessoal,6042.55,101,90+,521,Daniela
6528,Empréstimo Consignado,6654.06,22,0-30,775,Ana
6529,Crédito Pessoal,5794.3,21,0-30,838,Daniela
6530,Empréstimo Consignado,11051.17,6,0-30,697,Gustavo
6531,Cartão de Crédito,3026.87,56,31-60,590,Eduardo
6532,Empréstimo Consignado,6158.53,65,61-90,585,Helena
6533,Empréstimo Consignado,12627.05,53,31-60,588,Bruno
6534,Crédito Pessoal,5249.66,14,0-30,851,Eduardo
6535,Crédito Pessoal,6358.37,48,31-60,735,Ana
6536,Crédito Pessoal,6681.16,135,90+,398,Eduardo
6537,Cartão de Crédito,4205.38,12,0-30,753,Fernanda
6538,Empréstimo Consignado,9243.39,112,90+,529,Carlos
6539,Cartão de Crédito,2458.18,7,0-30,894,Daniela
6540,Cartão de Crédito,4030.97,151,90+,485,Fernanda
6541,Crédito Pessoal,7215.99,22,0-30,882,Helena
6542,Empréstimo Consignado,8918.26,174,90+,339,Bruno
6543,Empréstimo Consignado,8729.24,53,31-60,622,Bruno
6544,Crédito Pessoal,1079.9,111,90+,330,Daniela
6545,Cartão de Crédito,2430.02,14,0-30,730,Helena
6546,Crédito Pessoal,2195.13,67,61-90,615,Daniela
6547,Cartão de Crédito,364.26,1,0-30,614,Carlos
6548,Cartão de Crédito,2023.24,57,31-60,681,Eduardo
6549,Crédito Pessoal,2237.09,138,90+,369,Bruno
6550,Crédito Pessoal,4289.8,50,31-60,510,Ana
6551,Crédito Pessoal,5616.12,48,31-60,529,Daniela
6552,Cartão de Crédito,2907.32,2,0-30,890,Daniela
6553,Cartão de Crédito,2412.57,1,0-30,642,Fernanda
6554,Crédito Pessoal,2422.42,14,0-30,767,Fernanda
6555,Cartão de Crédito,2403.08,1,0-30,854,Fernanda
6556,Cartão de Crédito,1647.41,31,31-60,669,Bruno
6557,Crédito Pessoal,7806.73,18,0-30,858,Fernanda
6558,Crédito Pessoal,4704.74,119,90+,389,Daniela
6559,Cartão de Crédito,1588.66,63,61-90,477,Bruno
6560,Empréstimo Consignado,4846.95,136,90+,382,Gustavo
6561,Crédito Pessoal,5013.89,53,31-60,584,Ana
6562,Crédito Pessoal,5116.31,23,0-30,748,Ana
6563,Crédito Pessoal,4612.94,6,0-30,800,Gustavo
6564,Cartão de Crédito,3295.04,84,61-90,476,Bruno
6565,Crédito Pessoal,3076.69,78,61-90,504,Daniela
6566,Crédito Pessoal,7007.2,40,31-60,749,Helena
6567,Cartão de Crédito,2424.84,36,31-60,552,Carlos
6568,Cartão de Crédito,3190.04,38,31-60,543,Gustavo
6569,Crédito Pessoal,3748.85,19,0-30,892,Carlos
6570,Crédito Pessoal,6556.24,19,0-30,893,Eduardo
6571,Cartão de Crédito,1854.41,164,90+,408,Carlos
6572,Crédito Pessoal,8294.69,140,90+,408,Helena
6573,Crédito Pessoal,4840.03,50,31-60,587,Fernanda
6574,Empréstimo Consignado,6707.57,24,0-30,765,Daniela
6575,Crédito Pessoal,2652.56,14,0-30,866,Carlos
6576,Cartão de Crédito,2634.88,119,90+,392,Helena
6577,Empréstimo Consignado,7554.11,168,90+,472,Eduardo
6578,Crédito Pessoal,2325.89,7,0-30,663,Helena
6579,Crédito Pessoal,3527.32,52,31-60,671,Ana
6580,Cartão de Crédito,936.65,26,0-30,725,Bruno
6581,Empréstimo Consignado,4610.94,69,61-90,511,Carlos
6582,Empréstimo Consignado,7631.15,41,31-60,729,Bruno
6583,Cartão de Crédito,2782.88,3,0-30,704,Gustavo
6584,Crédito Pessoal,4352.43,23,0-30,808,Bruno
6585,Cartão de Crédito,2877.25,89,61-90,461,Fernanda
6586,Crédito Pessoal,3082.74,161,90+,543,Fernanda
6587,Cartão de Crédito,2855.01,20,0-30,839,Ana
6588,Crédito Pessoal,4845.57,30,0-30,660,Eduardo
6589,Crédito Pessoal,4587.98,93,90+,389,Daniela
6590,Cartão de Crédito,2497.15,40,31-60,511,Daniela
6591,Cartão de Crédito,2020.6,26,0-30,736,Daniela
6592,Crédito Pessoal,1931.24,176,90+,494,Gustavo
6593,Crédito Pessoal,2909.65,98,90+,373,Eduardo
6594,Empréstimo Consignado,3764.5,148,90+,406,Fernanda
6595,Cartão de Crédito,2317.71,24,0-30,735,Helena
6596,Crédito Pessoal,6365.42,43,31-60,615,Eduardo
6597,Crédito Pessoal,7967.28,6,0-30,642,Eduardo
6598,Crédito Pessoal,4077.65,41,31-60,645,Carlos
6599,Empréstimo Consignado,7517.66,10,0-30,638,Bruno
6600,Cartão de Crédito,4006.08,49,31-60,530,Eduardo
6601,Cartão de Crédito,2177.82,29,0-30,741,Eduardo
6602,Cartão de Crédito,1998.64,61,61-90,463,Helena
6603,Crédito Pessoal,4739.2,68,61-90,502,Gustavo
6604,Empréstimo Consignado,6726.52,175,90+,396,Carlos
6605,Cartão de Crédito,1957.16,40,31-60,720,Bruno
6606,Crédito Pessoal,2184.48,136,90+,343,Gustavo
6607,Crédito Pessoal,8185.25,79,61-90,587,Fernanda
6608,Cartão de Crédito,2940.57,21,0-30,601,Fernanda
6609,Empréstimo Consignado,12849.35,90,61-90,626,Helena
6610,Crédito Pessoal,6909.39,64,61-90,559,Daniela
6611,Empréstimo Consignado,8046.8,54,31-60,535,Ana
6612,Cartão de Crédito,1163.9,5,0-30,895,Helena
6613,Crédito Pessoal,3181.77,2,0-30,623,Eduardo
6614,Crédito Pessoal,4302.68,19,0-30,703,Eduardo
6615,Crédito Pessoal,3072.22,13,0-30,661,Ana
6616,Cartão de Crédito,1044.3,52,31-60,652,Eduardo
6617,Crédito Pessoal,3218.19,13,0-30,862,Fernanda
6618,Crédito Pessoal,4611.86,99,90+,337,Eduardo
6619,Cartão de Crédito,3771.94,27,0-30,842,Eduardo
6620,Cartão de Crédito,1961.5,27,0-30,720,Ana
6621,Crédito Pessoal,6310.73,38,31-60,596,Fernanda
6622,Crédito Pessoal,3046.47,46,31-60,672,Carlos
6623,Cartão de Crédito,2320.47,96,90+,459,Carlos
6624,Cartão de Crédito,2472.5,60,31-60,602,Ana
6625,Empréstimo Consignado,12800.45,26,0-30,759,Carlos
6626,Crédito Pessoal,340.56,97,90+,300,Daniela
6627,Empréstimo Consignado,5565.84,16,0-30,801,Daniela
6628,Cartão de Crédito,2697.53,52,31-60,544,Helena
6629,Cartão de Crédito,2834.42,2,0-30,663,Helena
6630,Cartão de Crédito,1558.34,72,61-90,595,Fernanda
6631,Crédito Pessoal,4922.96,18,0-30,669,Ana
6632,Crédito Pessoal,5025.71,67,61-90,580,Bruno
6633,Cartão de Crédito,3677.26,59,31-60,574,Fernanda
6634,Cartão de Crédito,2666.76,30,0-30,846,Eduardo
6635,Cartão de Crédito,2386.56,17,0-30,757,Bruno
6636,Crédito Pessoal,3592.55,24,0-30,785,Eduardo
6637,Empréstimo Consignado,9822.87,49,31-60,730,Fernanda
6638,Cartão de Crédito,2296.13,19,0-30,672,Gustavo
6639,Crédito Pessoal,3866.78,75,61-90,454,Carlos
6640,Crédito Pessoal,3039.77,40,31-60,729,Helena
6641,Cartão de Crédito,2262.5,2,0-30,842,Carlos
6642,Cartão de Crédito,3058.8,88,61-90,445,Helena
6643,Cartão de Crédito,2089.55,1,0-30,814,Helena
6644,Empréstimo Consignado,8103.33,19,0-30,614,Daniela
6645,Crédito Pessoal,3886.14,4,0-30,746,Bruno
6646,Crédito Pessoal,5340.82,43,31-60,733,Ana
6647,Empréstimo Consignado,8249.82,40,31-60,643,Gustavo
6648,Empréstimo Consignado,5638.45,59,31-60,524,Eduardo
6649,Cartão de Crédito,3165.48,24,0-30,698,Carlos
6650,Empréstimo Consignado,3631.7,30,0-30,778,Gustavo
6651,Crédito Pessoal,7270.46,61,61-90,476,Fernanda
6652,Empréstimo Consignado,8987.49,101,90+,473,Gustavo
6653,Crédito Pessoal,6175.76,38,31-60,506,Eduardo
6654,Crédito Pessoal,1698.73,82,61-90,433,Ana
6655,Crédito Pessoal,4897.96,35,31-60,557,Gustavo
6656,Crédito Pessoal,8067.44,58,31-60,577,Eduardo
6657,Crédito Pessoal,4709.35,24,0-30,878,Daniela
6658,Crédito Pessoal,5260.63,77,61-90,550,Ana
6659,Crédito Pessoal,2711.69,6,0-30,744,Helena
6660,Crédito Pessoal,2121.85,135,90+,440,Helena
6661,Cartão de Crédito,2684.31,7,0-30,721,Ana
6662,Crédito Pessoal,3643.84,26,0-30,626,Helena
6663,Crédito Pessoal,3892.45,23,0-30,665,Eduardo
6664,Cartão de Crédito,2550.55,36,31-60,600,Eduardo
6665,Empréstimo Consignado,10059.1,11,0-30,693,Carlos
6666,Cartão de Crédito,2920.57,23,0-30,666,Eduardo
6667,Crédito Pessoal,5199.31,65,61-90,649,Ana
6668,Cartão de Crédito,3209.7,74,61-90,541,Gustavo
6669,Crédito Pessoal,7087.83,25,0-30,866,Fernanda
6670,Crédito Pessoal,4736.79,24,0-30,639,Eduardo
6671,Crédito Pessoal,8336.62,14,0-30,814,Fernanda
6672,Empréstimo Consignado,4738.26,63,61-90,632,Fernanda
6673,Crédito Pessoal,1933.97,29,0-30,730,Carlos
6674,Crédito Pessoal,7766.79,58,31-60,733,Bruno
6675,Crédito Pessoal,3599.86,87,61-90,400,Fernanda
6676,Empréstimo Consignado,17.45,69,61-90,408,Daniela
6677,Cartão de Crédito,2239.28,7,0-30,743,Fernanda
6678,Crédito Pessoal,7457.33,2,0-30,737,Gustavo
6679,Cartão de Crédito,2254.02,24,0-30,896,Ana
6680,Cartão de Crédito,1079.82,119,90+,478,Helena
6681,Cartão de Crédito,2268.31,143,90+,321,Gustavo
6682,Crédito Pessoal,4628.62,1,0-30,743,Carlos
6683,Empréstimo Consignado,6991.76,169,90+,382,Daniela
6684,Crédito Pessoal,3561.78,69,61-90,602,Helena
6685,Cartão de Crédito,1962.64,133,90+,489,Gustavo
6686,Crédito Pessoal,6455.47,54,31-60,680,Eduardo
6687,Crédito Pessoal,3840.24,15,0-30,869,Fernanda
6688,Crédito Pessoal,5322.83,32,31-60,730,Eduardo
6689,Cartão de Crédito,2626.28,53,31-60,686,Bruno
6690,Crédito Pessoal,3767.46,81,61-90,553,Eduardo
6691,Cartão de Crédito,1898.09,8,0-30,771,Helena
6692,Crédito Pessoal,5139.9,33,31-60,647,Daniela
6693,Cartão de Crédito,1178.16,34,31-60,711,Helena
6694,Empréstimo Consignado,13981.6,165,90+,546,Carlos
6695,Cartão de Crédito,2041.83,77,61-90,532,Gustavo
6696,Cartão de Crédito,2187.5,55,31-60,692,Bruno
6697,Cartão de Crédito,3089.26,61,61-90,410,Daniela
6698,Crédito Pessoal,4660.39,63,61-90,446,Carlos
6699,Empréstimo Consignado,6747.3,33,31-60,509,Gustavo
6700,Crédito Pessoal,2325.35,7,0-30,710,Daniela
6701,Cartão de Crédito,2581.52,85,61-90,619,Eduardo
6702,Cartão de Crédito,2062.53,10,0-30,878,Daniela
6703,Crédito Pessoal,9162.67,4,0-30,891,Bruno
6704,Crédito Pessoal,4589.38,23,0-30,851,Daniela
6705,Cartão de Crédito,686.45,86,61-90,475,Ana
6706,Empréstimo Consignado,10850.51,119,90+,474,Eduardo
6707,Empréstimo Consignado,4999.92,82,61-90,508,Daniela
6708,Cartão de Crédito,2585.01,120,90+,493,Carlos
6709,Cartão de Crédito,3623.9,27,0-30,613,Eduardo
6710,Empréstimo Consignado,7073.59,128,90+,480,Fernanda
6711,Crédito Pessoal,4590.56,83,61-90,465,Carlos
6712,Crédito Pessoal,6869.31,14,0-30,871,Bruno
6713,Cartão de Crédito,3640.46,20,0-30,642,Fernanda
6714,Empréstimo Consignado,7588.03,56,31-60,704,Fernanda
6715,Empréstimo Consignado,14067.82,37,31-60,601,Fernanda
6716,Crédito Pessoal,1522.87,29,0-30,712,Ana
6717,Crédito Pessoal,3194.7,7,0-30,792,Gustavo
6718,Crédito Pessoal,4044.89,114,90+,308,Daniela
6719,Crédito Pessoal,7113.0,78,61-90,548,Eduardo
6720,Crédito Pessoal,5460.93,6,0-30,823,Gustavo
6721,Cartão de Crédito,1959.97,50,31-60,609,Daniela
6722,Crédito Pessoal,2748.1,136,90+,397,Daniela
6723,Empréstimo Consignado,3519.35,15,0-30,683,Eduardo
6724,Crédito Pessoal,6032.39,70,61-90,442,Gustavo
6725,Cartão de Crédito,2188.48,14,0-30,665,Fernanda
6726,Crédito Pessoal,7028.73,54,31-60,631,Fernanda
6727,Crédito Pessoal,2132.91,95,90+,422,Helena
6728,Crédito Pessoal,5854.37,39,31-60,608,Ana
6729,Empréstimo Consignado,7872.65,3,0-30,701,Ana
6730,Empréstimo Consignado,6159.35,80,61-90,534,Bruno
6731,Cartão de Crédito,2067.21,18,0-30,685,Eduardo
6732,Crédito Pessoal,5205.87,14,0-30,683,Eduardo
6733,Empréstimo Consignado,7905.45,55,31-60,685,Carlos
6734,Crédito Pessoal,3216.72,15,0-30,826,Carlos
6735,Crédito Pessoal,6031.21,7,0-30,859,Helena
6736,Cartão de Crédito,3464.05,19,0-30,619,Carlos
6737,Empréstimo Consignado,7268.29,32,31-60,534,Ana
6738,Crédito Pessoal,6163.34,59,31-60,596,Bruno
6739,Crédito Pessoal,4681.2,126,90+,542,Bruno
6740,Empréstimo Consignado,15230.76,2,0-30,869,Fernanda
6741,Crédito Pessoal,5027.77,43,31-60,722,Daniela
6742,Crédito Pessoal,6402.86,77,61-90,549,Bruno
6743,Cartão de Crédito,3433.81,55,31-60,547,Gustavo
6744,Empréstimo Consignado,6077.46,9,0-30,757,Carlos
6745,Cartão de Crédito,3064.8,7,0-30,884,Eduardo
6746,Empréstimo Consignado,10587.11,36,31-60,535,Daniela
6747,Cartão de Crédito,2843.89,36,31-60,740,Fernanda
6748,Crédito Pessoal,6526.41,30,0-30,897,Ana
6749,Empréstimo Consignado,6055.63,44,31-60,528,Bruno
6750,Crédito Pessoal,9294.59,2,0-30,854,Fernanda
6751,Crédito Pessoal,203.14,42,31-60,640,Eduardo
6752,Cartão de Crédito,1827.03,90,61-90,581,Carlos
6753,Crédito Pessoal,2324.58,60,31-60,641,Ana
6754,Crédito Pessoal,8445.8,113,90+,433,Helena
6755,Crédito Pessoal,4738.08,4,0-30,743,Ana
6756,Crédito Pessoal,3110.66,25,0-30,896,Bruno
6757,Empréstimo Consignado,6183.22,17,0-30,844,Gustavo
6758,Cartão de Crédito,1280.09,134,90+,407,Eduardo
6759,Empréstimo Consignado,9882.23,144,90+,443,Carlos
6760,Crédito Pessoal,6456.04,54,31-60,504,Carlos
6761,Crédito Pessoal,5607.09,56,31-60,651,Carlos
6762,Crédito Pessoal,3568.13,48,31-60,670,Carlos
6763,Crédito Pessoal,8052.21,59,31-60,692,Bruno
6764,Crédito Pessoal,6563.73,35,31-60,509,Fernanda
6765,Cartão de Crédito,1104.28,177,90+,534,Fernanda
6766,Empréstimo Consignado,7418.59,27,0-30,838,Fernanda
6767,Empréstimo Consignado,4529.49,8,0-30,849,Bruno
6768,Crédito Pessoal,7943.81,27,0-30,890,Helena
6769,Empréstimo Consignado,6654.78,71,61-90,430,Helena
6770,Crédito Pessoal,2241.5,97,90+,419,Eduardo
6771,Crédito Pessoal,4707.64,14,0-30,678,Gustavo
6772,Empréstimo Consignado,12769.44,83,61-90,538,Daniela
6773,Cartão de Crédito,3191.58,10,0-30,608,Bruno
6774,Crédito Pessoal,3957.34,33,31-60,693,Carlos
6775,Crédito Pessoal,4651.96,139,90+,343,Fernanda
6776,Crédito Pessoal,6989.91,51,31-60,615,Fernanda
